id,listing_url,scrape_id,host_id,host_name,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,city,state,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,calculated_host_listings_count,reviews_per_month
20560763,https://www.airbnb.com/rooms/20560763,2.0171E+13,62502437,Franco,100%,f,2,2,New York,NY,10069,Apartment,Entire home/apt,2,1,1,1,Real Bed,$141.00 ,,,,,1,$0.00 ,1,100,10,10,10,10,10,10,moderate,1,1
4660022,https://www.airbnb.com/rooms/4660022,2.0171E+13,745486,Redmond,100%,t,1,1,New York,NY,10012,Loft,Entire home/apt,5,2,2,2,Real Bed,"$1,200.00 ",,,"$1,000.00 ",$100.00 ,4,$0.00 ,47,98,10,10,10,10,10,9,strict,1,1.37
3254762,https://www.airbnb.com/rooms/3254762,2.0171E+13,16460800,Jack,,f,1,1,Brooklyn,NY,11211,Apartment,Private room,1,1,1,1,Real Bed,$70.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
16648712,https://www.airbnb.com/rooms/16648712,2.0171E+13,67234738,David,86%,f,2,2,New York,NY,10009,Apartment,Private room,2,1,1,1,Real Bed,$70.00 ,,,$0.00 ,$100.00 ,1,$0.00 ,23,89,10,9,9,9,10,9,strict,2,2.63
10054892,https://www.airbnb.com/rooms/10054892,2.0171E+13,7271269,Rick,,f,1,1,Brooklyn,NY,11211,Apartment,Entire home/apt,4,1,2,2,Real Bed,$170.00 ,,,$150.00 ,$40.00 ,4,$15.00 ,1,100,10,10,10,10,10,10,flexible,1,0.05
4224751,https://www.airbnb.com/rooms/4224751,2.0171E+13,18871466,Zachary,,f,1,1,New York,NY,10012,Apartment,Shared room,2,2,1,1,Real Bed,$250.00 ,"$1,250.00 ",,,,1,$0.00 ,0,,,,,,,,flexible,1,
17719502,https://www.airbnb.com/rooms/17719502,2.0171E+13,29055402,Petra,100%,t,1,1,Brooklyn,NY,11221,Apartment,Entire home/apt,8,2,5,5,Real Bed,$275.00 ,,,$250.00 ,$160.00 ,2,$0.00 ,16,100,10,10,10,10,9,10,moderate,1,2.76
16259122,https://www.airbnb.com/rooms/16259122,2.0171E+13,3870550,Cheng,100%,f,1,1,New York,NY,10027,Apartment,Private room,2,1,1,1,Real Bed,$59.00 ,,,,$30.00 ,1,$0.00 ,0,,,,,,,,flexible,1,
1254414,https://www.airbnb.com/rooms/1254414,2.0171E+13,6833134,Jennifer,100%,f,1,1,Brooklyn,NY,11222,Townhouse,Entire home/apt,4,1.5,3,3,Real Bed,$150.00 ,$900.00 ,,,$75.00 ,1,$0.00 ,1,100,8,10,10,10,10,10,strict,1,0.18
21123379,https://www.airbnb.com/rooms/21123379,2.0171E+13,26308029,Rasheeda,,f,1,1,Bronx,NY,10463,Apartment,Shared room,1,1,1,1,Real Bed,$70.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
10172621,https://www.airbnb.com/rooms/10172621,2.0171E+13,52228249,Shy,,f,1,1,Bronx,NY,10462,Apartment,Entire home/apt,2,1,1,1,Real Bed,$80.00 ,,,$400.00 ,,1,$0.00 ,0,,,,,,,,strict,1,
19659874,https://www.airbnb.com/rooms/19659874,2.0171E+13,41578662,Lucia,67%,f,2,2,Bronx,NY,10454,Apartment,Entire home/apt,2,1,0,1,Real Bed,$100.00 ,,,,,1,$0.00 ,2,100,10,10,10,10,10,10,flexible,2,2
20587378,https://www.airbnb.com/rooms/20587378,2.0171E+13,51524470,Ola,98%,f,8,8,Queens,NY,11692,Apartment,Private room,2,1,1,1,Real Bed,$0.00 ,,,$100.00 ,$60.00 ,2,$25.00 ,2,90,10,10,10,8,9,9,strict,7,2
7717071,https://www.airbnb.com/rooms/7717071,2.0171E+13,243356,Josie,100%,f,1,1,New York,NY,10026,Apartment,Private room,1,1,0,1,Couch,$110.00 ,,,$0.00 ,$75.00 ,1,$30.00 ,7,97,10,10,10,10,9,10,strict,1,0.33
433218,https://www.airbnb.com/rooms/433218,2.0171E+13,644941,Miya,100%,t,1,1,Brooklyn,NY,11238,Apartment,Entire home/apt,2,1,1,1,Real Bed,$125.00 ,$750.00 ,"$2,500.00 ","$2,500.00 ",$50.00 ,2,$20.00 ,31,98,10,10,10,10,10,10,moderate,1,0.47
3344918,https://www.airbnb.com/rooms/3344918,2.0171E+13,16883637,Gina,90%,f,1,1,New York,NY,10029,Apartment,Entire home/apt,8,2,4,5,Real Bed,$350.00 ,"$2,297.00 ","$8,106.00 ",$500.00 ,$150.00 ,5,$35.00 ,51,89,10,9,9,9,8,9,strict,1,1.28
14463168,https://www.airbnb.com/rooms/14463168,2.0171E+13,61026252,Meredith,100%,f,1,1,New York,NY,10032,Apartment,Private room,2,1,1,1,Real Bed,$50.00 ,,,,,1,$0.00 ,3,,,,,,,,flexible,1,0.21
17676493,https://www.airbnb.com/rooms/17676493,2.0171E+13,105402318,Winnie,80%,f,2,2,Brooklyn,NY,11211,Apartment,Private room,1,1,1,1,Real Bed,$52.00 ,,,$200.00 ,$50.00 ,1,$0.00 ,5,96,9,9,10,9,10,10,moderate,2,0.82
9821024,https://www.airbnb.com/rooms/9821024,2.0171E+13,1614706,Antonio,,f,1,1,New York,NY,10011,Apartment,Entire home/apt,2,1,1,1,Real Bed,$160.00 ,,,$300.00 ,$160.00 ,1,$0.00 ,1,60,4,2,10,6,10,4,flexible,1,0.05
12345653,https://www.airbnb.com/rooms/12345653,2.0171E+13,614907,Neyer,100%,f,2,2,Brooklyn,NY,11207,Apartment,Private room,2,1,1,1,Real Bed,$50.00 ,,,,$20.00 ,1,$0.00 ,22,93,10,9,10,10,9,10,strict,2,1.23
9611372,https://www.airbnb.com/rooms/9611372,2.0171E+13,5238157,Jessica,,f,1,1,Brooklyn,NY,11231,Apartment,Entire home/apt,2,1,1,1,Real Bed,$125.00 ,,,,$15.00 ,1,$0.00 ,5,92,10,9,9,10,10,10,flexible,1,0.23
6364522,https://www.airbnb.com/rooms/6364522,2.0171E+13,1322749,Jessica,,f,3,3,New York,NY,10016,Apartment,Entire home/apt,2,1,1,2,Real Bed,$140.00 ,"$1,222.00 ",,,$50.00 ,1,$0.00 ,36,92,9,9,10,10,10,9,moderate,3,1.33
3767098,https://www.airbnb.com/rooms/3767098,2.0171E+13,2821792,Bretony,100%,f,2,2,Brooklyn,NY,11226,Apartment,Private room,2,1,1,1,Futon,$65.00 ,$250.00 ,"$1,000.00 ",,,1,$15.00 ,11,89,10,9,10,10,9,9,strict,1,0.29
16190577,https://www.airbnb.com/rooms/16190577,2.0171E+13,43729733,Samantha,100%,f,2,2,New York,NY,10029,Apartment,Private room,2,1,1,1,Real Bed,$150.00 ,,,,$30.00 ,1,$40.00 ,15,95,10,10,10,10,9,9,moderate,1,1.53
7368173,https://www.airbnb.com/rooms/7368173,2.0171E+13,4901287,Chardean,67%,f,1,1,Brooklyn,NY,11215,House,Entire home/apt,6,2,4,4,Real Bed,$400.00 ,,,$500.00 ,$140.00 ,4,$50.00 ,0,,,,,,,,moderate,1,
16205941,https://www.airbnb.com/rooms/16205941,2.0171E+13,63834432,Camille,,f,1,1,Brooklyn,NY,11206,Apartment,Private room,2,1,1,1,Real Bed,$58.00 ,,,,,1,$0.00 ,1,,,,,,,,flexible,1,0.1
19924708,https://www.airbnb.com/rooms/19924708,2.0171E+13,6472916,Nicole,90%,f,1,1,Brooklyn,NY,11211,Apartment,Entire home/apt,3,1,1,2,Real Bed,$149.00 ,,,$300.00 ,$150.00 ,2,$0.00 ,2,100,10,10,,10,,,strict,1,1.33
18809701,https://www.airbnb.com/rooms/18809701,2.0171E+13,3871280,Catlin,100%,f,1,1,Brooklyn,NY,11211,Apartment,Entire home/apt,2,1,1,1,Real Bed,$150.00 ,,,,,1,$0.00 ,15,91,9,9,9,10,9,9,moderate,1,3.54
16214854,https://www.airbnb.com/rooms/16214854,2.0171E+13,6134680,Amy,100%,t,1,1,Brooklyn,NY,11213,Apartment,Private room,2,1,1,1,Real Bed,$60.00 ,,,,$15.00 ,1,$0.00 ,15,100,10,10,10,10,10,10,moderate,1,1.6
17287604,https://www.airbnb.com/rooms/17287604,2.0171E+13,74158367,Julia,80%,f,1,1,New York,NY,10029,Apartment,Private room,2,1,1,1,Real Bed,$120.00 ,,,$0.00 ,$10.00 ,1,$0.00 ,6,100,10,9,10,10,10,10,flexible,1,1.15
14600716,https://www.airbnb.com/rooms/14600716,2.0171E+13,88052060,Anthony,100%,f,1,1,Sunnyside,NY,11104,Apartment,Entire home/apt,2,1,1,1,Real Bed,$159.00 ,,,$300.00 ,$60.00 ,2,$75.00 ,12,90,10,10,10,10,10,9,flexible,1,0.94
19905250,https://www.airbnb.com/rooms/19905250,2.0171E+13,1455098,Delilah,100%,f,2,2,New York,NY,10009,Apartment,Entire home/apt,4,1,1,2,Real Bed,$175.00 ,,,$0.00 ,$100.00 ,1,$0.00 ,6,97,10,10,10,10,9,10,strict,1,3.6
3616003,https://www.airbnb.com/rooms/3616003,2.0171E+13,18219988,Deanna,100%,f,1,1,Brooklyn,NY,11226,Apartment,Entire home/apt,3,1,1,1,Real Bed,$90.00 ,,,,$20.00 ,1,$0.00 ,82,92,10,9,9,10,8,9,moderate,1,2.1
18009669,https://www.airbnb.com/rooms/18009669,2.0171E+13,123810203,Bella,,f,1,1,New York,NY,10128,Apartment,Entire home/apt,2,1,1,2,Real Bed,$115.00 ,,,,$15.00 ,1,$0.00 ,0,,,,,,,,moderate,1,
8407577,https://www.airbnb.com/rooms/8407577,2.0171E+13,44206893,Ana,,f,1,1,New York,NY,10036,Apartment,Entire home/apt,5,1,2,2,Real Bed,$360.00 ,,,$500.00 ,$150.00 ,1,$0.00 ,13,92,10,10,10,10,10,9,strict,1,0.52
15821383,https://www.airbnb.com/rooms/15821383,2.0171E+13,70403406,Tiffany,100%,f,1,1,New York,NY,10025,Apartment,Private room,2,1,1,1,Real Bed,$75.00 ,,,$150.00 ,$25.00 ,1,$20.00 ,8,91,10,9,10,10,10,10,strict,1,0.88
9787590,https://www.airbnb.com/rooms/9787590,2.0171E+13,50448556,Miguel,,f,5,5,New York,NY,10026,Apartment,Entire home/apt,8,1,3,4,Real Bed,$300.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,5,
7123455,https://www.airbnb.com/rooms/7123455,2.0171E+13,9969013,Praveen,100%,f,1,1,New York,NY,10016,Apartment,Entire home/apt,3,1,1,1,Real Bed,$150.00 ,,,$600.00 ,$50.00 ,2,$20.00 ,12,98,10,10,10,10,10,10,flexible,1,0.48
9838920,https://www.airbnb.com/rooms/9838920,2.0171E+13,12745771,Amanda,,f,1,1,New York,NY,10040,Apartment,Private room,2,1,1,1,Real Bed,$28.00 ,,,$250.00 ,$75.00 ,1,$0.00 ,1,80,10,10,10,10,10,10,moderate,1,0.05
16240603,https://www.airbnb.com/rooms/16240603,2.0171E+13,26408085,Rebecca,100%,f,2,2,Queens,NY,11385,Apartment,Private room,2,1,1,1,Real Bed,$75.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,2,
20831853,https://www.airbnb.com/rooms/20831853,2.0171E+13,49290169,Vinnie,100%,f,1,1,New York,NY,10009,Apartment,Entire home/apt,4,1,1,1,Real Bed,$219.00 ,,,,$80.00 ,2,$30.00 ,1,100,10,10,10,10,10,10,strict,1,1
20573322,https://www.airbnb.com/rooms/20573322,2.0171E+13,14293476,Hayley,100%,f,3,3,New York,NY,10017,Apartment,Entire home/apt,6,2,2,2,Real Bed,$409.00 ,,,$100.00 ,$50.00 ,1,$0.00 ,0,,,,,,,,flexible,3,
10528090,https://www.airbnb.com/rooms/10528090,2.0171E+13,1147679,Anela,100%,t,1,1,Brooklyn,NY,11222,Apartment,Entire home/apt,2,1,1,1,Real Bed,$129.00 ,,,$100.00 ,$100.00 ,1,$0.00 ,35,96,10,9,10,10,10,10,strict,1,1.81
9054109,https://www.airbnb.com/rooms/9054109,2.0171E+13,4642151,Kai,100%,t,2,2,Brooklyn,NY,11217,Apartment,Private room,2,1,1,1,Real Bed,$75.00 ,$500.00 ,"$1,800.00 ",$200.00 ,,1,$10.00 ,24,94,9,9,9,9,9,9,strict,2,1.14
16065618,https://www.airbnb.com/rooms/16065618,2.0171E+13,87518679,Michelle,,f,1,1,New York,NY,10036,Apartment,Entire home/apt,5,1,2,2,Real Bed,$200.00 ,,,$100.00 ,$80.00 ,4,$0.00 ,1,100,10,10,10,10,10,10,moderate,1,0.11
20189572,https://www.airbnb.com/rooms/20189572,2.0171E+13,10966200,Ashlyn,92%,f,2,2,New York,NY,10009,Apartment,Private room,2,1,1,1,Real Bed,$120.00 ,,,$150.00 ,,1,$0.00 ,4,95,10,10,10,10,10,10,moderate,2,2.31
17030043,https://www.airbnb.com/rooms/17030043,2.0171E+13,21929511,Stephen,,f,1,1,Brooklyn,NY,11205,Apartment,Private room,1,1.5,1,1,Real Bed,$900.00 ,,,$500.00 ,,1,$0.00 ,1,100,10,10,10,10,10,10,moderate,1,0.13
6336738,https://www.airbnb.com/rooms/6336738,2.0171E+13,32992675,Hollie,100%,f,1,1,Brooklyn,NY,,House,Entire home/apt,5,1,2,3,Real Bed,$125.00 ,$800.00 ,"$3,500.00 ",$200.00 ,$80.00 ,3,$25.00 ,47,93,10,10,10,10,9,9,strict,1,1.79
802498,https://www.airbnb.com/rooms/802498,2.0171E+13,512878,Michelle,100%,t,2,2,New York,NY,10032,Apartment,Private room,4,1,1,2,Real Bed,$85.00 ,$600.00 ,"$1,950.00 ",$250.00 ,$35.00 ,2,$20.00 ,93,97,10,10,10,10,9,10,strict,2,3.11
7621698,https://www.airbnb.com/rooms/7621698,2.0171E+13,39978385,Andraz,,f,1,1,Astoria,NY,11102,Apartment,Entire home/apt,3,1,2,2,Real Bed,$110.00 ,,,,,1,$0.00 ,4,100,10,10,10,10,10,10,flexible,1,0.16
12358117,https://www.airbnb.com/rooms/12358117,2.0171E+13,37978030,Doug,100%,f,1,1,Brooklyn,NY,11230,House,Entire home/apt,14,3,7,7,Real Bed,$363.00 ,,,$0.00 ,$200.00 ,6,$30.00 ,4,95,10,10,10,10,10,10,strict,1,1.3
5309810,https://www.airbnb.com/rooms/5309810,2.0171E+13,24528234,Hua,,f,1,1,New York,NY,10026,Apartment,Private room,2,1,1,1,Real Bed,$65.00 ,,,,,1,$0.00 ,8,100,10,10,10,10,10,10,strict,1,0.35
20957900,https://www.airbnb.com/rooms/20957900,2.0171E+13,6914668,Thibault,100%,f,1,1,Brooklyn,NY,11211,Apartment,Private room,2,1,1,1,Real Bed,$90.00 ,,,$300.00 ,$30.00 ,1,$0.00 ,1,,,,,,,,moderate,1,1
12864971,https://www.airbnb.com/rooms/12864971,2.0171E+13,70333355,Makram,,f,1,1,Queens,NY,11105,Apartment,Entire home/apt,2,1,0,1,Real Bed,$400.00 ,,,$500.00 ,,1,$0.00 ,0,,,,,,,,flexible,1,
20692462,https://www.airbnb.com/rooms/20692462,2.0171E+13,35431795,Isabel,100%,f,1,1,Brooklyn,NY,11205,House,Private room,2,1,1,1,Real Bed,$75.00 ,,,,$50.00 ,1,$0.00 ,1,40,2,6,2,2,6,4,moderate,1,1
7750282,https://www.airbnb.com/rooms/7750282,2.0171E+13,40744614,Nirala,,f,1,1,Long Island City,NY,11101,Apartment,Private room,1,1,1,1,Real Bed,$99.00 ,$500.00 ,,,,1,$0.00 ,0,,,,,,,,flexible,1,
7435223,https://www.airbnb.com/rooms/7435223,2.0171E+13,38948315,Patricia,100%,f,1,1,Brooklyn,NY,11221,Apartment,Entire home/apt,5,1,2,2,Real Bed,$130.00 ,$750.00 ,"$2,800.00 ",,$80.00 ,5,$30.00 ,50,93,9,10,10,10,9,9,strict,1,1.87
13431664,https://www.airbnb.com/rooms/13431664,2.0171E+13,74727409,Agustina,100%,f,1,1,Bronx,NY,10472,Apartment,Private room,1,1,1,1,Real Bed,$45.00 ,$280.00 ,"$1,200.00 ",,,1,$10.00 ,34,97,10,10,10,10,9,10,flexible,1,2.17
14916914,https://www.airbnb.com/rooms/14916914,2.0171E+13,2957279,Hollis,67%,f,1,1,New York,NY,10011,Apartment,Entire home/apt,2,1,0,1,Real Bed,$200.00 ,,,$100.00 ,$60.00 ,2,$25.00 ,1,100,10,10,10,10,10,10,moderate,1,0.08
14855614,https://www.airbnb.com/rooms/14855614,2.0171E+13,92067070,Rhondella,100%,f,3,3,New York,NY,10019,Apartment,Entire home/apt,4,1,1,2,Real Bed,$500.00 ,,,,$75.00 ,1,$0.00 ,1,100,10,10,10,10,10,10,moderate,1,0.08
8903437,https://www.airbnb.com/rooms/8903437,2.0171E+13,42064651,Cristina,100%,f,1,1,New York,NY,10016,Apartment,Entire home/apt,8,2,2,4,Real Bed,$350.00 ,,,,$125.00 ,1,$0.00 ,72,81,8,8,9,9,9,8,strict,1,3.3
4720506,https://www.airbnb.com/rooms/4720506,2.0171E+13,9205419,Irina,,f,1,1,Queens,NY,11102,Apartment,Private room,1,1,1,1,Real Bed,$90.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
16253237,https://www.airbnb.com/rooms/16253237,2.0171E+13,106274299,Meg,60%,f,1,1,Brooklyn,NY,11211,Apartment,Entire home/apt,2,1,1,1,Real Bed,$150.00 ,,,,$50.00 ,1,$0.00 ,4,100,10,10,10,10,10,10,flexible,1,0.84
13099377,https://www.airbnb.com/rooms/13099377,2.0171E+13,43518492,Angela,100%,f,1,1,New York,NY,10031,Apartment,Private room,2,1,1,1,Real Bed,$130.00 ,,,,,1,$0.00 ,1,100,10,10,10,10,10,10,flexible,1,0.11
485197,https://www.airbnb.com/rooms/485197,2.0171E+13,51687,Morgan,100%,f,1,1,New York,NY,10009,Apartment,Entire home/apt,3,1,0,2,Real Bed,$170.00 ,$999.00 ,"$2,800.00 ",,$60.00 ,1,$50.00 ,5,100,10,10,10,10,10,10,moderate,1,0.08
16193887,https://www.airbnb.com/rooms/16193887,2.0171E+13,105754272,Maryam,90%,f,1,1,New York,NY,10028,Apartment,Private room,1,1,1,1,Real Bed,$80.00 ,,,$100.00 ,$25.00 ,1,$0.00 ,2,100,10,10,10,10,10,10,strict,1,0.22
18874233,https://www.airbnb.com/rooms/18874233,2.0171E+13,129549216,Jolie,100%,t,5,5,New York,NY,10025,Apartment,Private room,1,1,1,1,Real Bed,$69.00 ,,,$100.00 ,$28.00 ,1,$0.00 ,11,91,9,9,10,10,10,9,strict,5,2.6
17571026,https://www.airbnb.com/rooms/17571026,2.0171E+13,6335895,Analisa,100%,f,1,1,New York,NY,10002,Apartment,Entire home/apt,2,1,1,1,Real Bed,$220.00 ,,,$230.00 ,$65.00 ,1,$0.00 ,3,100,10,9,10,10,10,10,strict,1,1
12941586,https://www.airbnb.com/rooms/12941586,2.0171E+13,71093679,Philipe,,f,1,1,New York,NY,10025,Apartment,Entire home/apt,3,1,0,1,Real Bed,$180.00 ,,,$300.00 ,,1,$0.00 ,7,97,10,10,10,10,10,10,flexible,1,0.42
11303867,https://www.airbnb.com/rooms/11303867,2.0171E+13,3501094,Richard,100%,t,1,1,Brooklyn,NY,11211,Apartment,Entire home/apt,4,1,1,1,Real Bed,$177.00 ,,,$500.00 ,$100.00 ,2,$25.00 ,32,98,10,10,10,10,10,10,strict,1,2
12658099,https://www.airbnb.com/rooms/12658099,2.0171E+13,68771036,Mica,100%,f,1,1,New York,NY,10011,Apartment,Private room,1,1,1,1,Futon,$100.00 ,,,$100.00 ,$30.00 ,1,$30.00 ,18,94,9,10,10,10,10,9,strict,1,1.4
462761,https://www.airbnb.com/rooms/462761,2.0171E+13,2299254,Mary,100%,f,2,2,,NY,11218,Apartment,Private room,2,1,1,1,Real Bed,$80.00 ,$300.00 ,,,$10.00 ,1,$10.00 ,9,83,10,7,9,8,8,8,strict,2,0.14
8172864,https://www.airbnb.com/rooms/8172864,2.0171E+13,3692257,Tasia,,f,2,2,Brooklyn,NY,11218,Apartment,Entire home/apt,2,1,1,1,Real Bed,$81.00 ,,,,,1,$0.00 ,1,100,10,10,10,10,10,10,flexible,2,0.04
6026166,https://www.airbnb.com/rooms/6026166,2.0171E+13,3372156,Kate,,f,1,1,New York,NY,10003,Apartment,Private room,1,1,1,1,Real Bed,$125.00 ,,,$150.00 ,$50.00 ,1,$0.00 ,2,90,8,10,8,10,10,9,strict,1,0.08
18999147,https://www.airbnb.com/rooms/18999147,2.0171E+13,10119598,Charles,86%,t,3,3,Brooklyn,NY,11211,Apartment,Private room,1,1.5,1,1,Real Bed,$68.00 ,,,,$10.00 ,1,$20.00 ,23,86,9,8,9,9,10,9,strict,3,6
14827265,https://www.airbnb.com/rooms/14827265,2.0171E+13,9390190,Amy,100%,f,4,4,New York,NY,10012,Apartment,Private room,1,1,1,1,Real Bed,$120.00 ,,,$200.00 ,$50.00 ,1,$0.00 ,3,93,10,10,10,9,10,10,flexible,4,0.25
16083168,https://www.airbnb.com/rooms/16083168,2.0171E+13,104816559,Cecily,100%,f,3,3,Brooklyn,NY,11236,House,Private room,2,1,1,1,Real Bed,$90.00 ,,,$500.00 ,$25.00 ,2,$25.00 ,5,96,10,10,10,10,9,10,strict,3,1.1
16449036,https://www.airbnb.com/rooms/16449036,2.0171E+13,42723666,Kay,100%,f,1,1,New York,NY,10037,Apartment,Entire home/apt,4,1,0,2,Real Bed,$170.00 ,,,,$30.00 ,2,$20.00 ,27,89,9,9,9,9,9,9,strict,1,2.89
17093844,https://www.airbnb.com/rooms/17093844,2.0171E+13,114695859,Jake,44%,f,1,1,Brooklyn,NY,11205,Apartment,Entire home/apt,6,1,1,1,Real Bed,$150.00 ,,,,$40.00 ,2,$25.00 ,3,100,9,9,9,9,9,9,strict,1,0.44
14854453,https://www.airbnb.com/rooms/14854453,2.0171E+13,10737943,David,90%,f,13,13,New York,NY,10128,Apartment,Private room,1,1,1,1,Real Bed,$46.00 ,,,,,1,$9.00 ,3,93,10,9,10,9,9,9,strict,9,0.23
13669391,https://www.airbnb.com/rooms/13669391,2.0171E+13,79340220,Kathryn,100%,f,1,1,Bronx,NY,10470,Apartment,Entire home/apt,4,1,1,2,Real Bed,$75.00 ,,,$100.00 ,$35.00 ,1,$25.00 ,19,95,10,10,10,10,10,10,strict,1,1.3
19802824,https://www.airbnb.com/rooms/19802824,2.0171E+13,139864558,Haiwen,,f,1,1,New York,NY,10025,Apartment,Entire home/apt,3,1,1,1,Real Bed,$250.00 ,,,$500.00 ,$125.00 ,2,$25.00 ,0,,,,,,,,strict,1,
9906768,https://www.airbnb.com/rooms/9906768,2.0171E+13,7655328,Jessica,,f,3,3,New York,NY,10012,Apartment,Private room,2,1,1,1,Real Bed,$79.00 ,$495.00 ,"$1,595.00 ",,$70.00 ,1,$0.00 ,3,90,10,8,10,9,10,8,moderate,3,0.16
8387361,https://www.airbnb.com/rooms/8387361,2.0171E+13,44195700,AmyClare,100%,f,1,1,New York,NY,10013,Apartment,Entire home/apt,2,1,1,2,Real Bed,$80.00 ,$900.00 ,"$2,795.00 ",,$50.00 ,1,$25.00 ,20,93,10,10,10,10,9,10,flexible,1,0.81
12124356,https://www.airbnb.com/rooms/12124356,2.0171E+13,17891168,C. Edward,100%,f,2,2,New York,NY,10013,Apartment,Entire home/apt,8,1,3,4,Real Bed,$595.00 ,,,$500.00 ,$0.00 ,4,$30.00 ,18,93,9,9,9,10,9,9,strict,1,1.12
19261697,https://www.airbnb.com/rooms/19261697,2.0171E+13,67992400,Ben,100%,f,1,1,Brooklyn,NY,11206,Apartment,Private room,2,1,1,1,Real Bed,$50.00 ,,,$100.00 ,$18.00 ,3,$15.00 ,1,80,10,6,10,10,10,8,flexible,1,0.42
6005910,https://www.airbnb.com/rooms/6005910,2.0171E+13,23044811,Ettrick,100%,f,2,2,Brooklyn,NY,11216,Apartment,Entire home/apt,7,1,3,4,Real Bed,$99.00 ,,,,,1,$20.00 ,70,86,9,9,9,9,8,9,flexible,2,2.34
20328682,https://www.airbnb.com/rooms/20328682,2.0171E+13,94035488,Jordi,100%,f,4,4,New York,NY,10128,Apartment,Entire home/apt,4,1,1,2,Real Bed,$190.00 ,,,$150.00 ,$90.00 ,2,$15.00 ,3,100,10,10,10,10,10,10,strict,1,2.5
4795523,https://www.airbnb.com/rooms/4795523,2.0171E+13,24712915,Victoria,100%,f,1,1,New York,NY,10009,Apartment,Private room,2,1,1,1,Real Bed,$112.00 ,,,,$7.00 ,1,$0.00 ,185,90,9,9,10,10,9,9,moderate,1,5.46
16709795,https://www.airbnb.com/rooms/16709795,2.0171E+13,19466874,Sheri,,f,1,1,New York,NY,10028,Apartment,Entire home/apt,1,1,1,1,Real Bed,$120.00 ,,,"$1,000.00 ",$100.00 ,1,$0.00 ,0,,,,,,,,strict,1,
5225654,https://www.airbnb.com/rooms/5225654,2.0171E+13,3257090,Emil,,f,1,1,Brooklyn,NY,11238,Apartment,Entire home/apt,2,1,1,2,Real Bed,$150.00 ,,,,,1,$0.00 ,9,96,10,8,10,10,9,9,flexible,1,0.32
1170261,https://www.airbnb.com/rooms/1170261,2.0171E+13,6407060,Marion,100%,f,2,2,New York,NY,10037,Apartment,Private room,2,1,1,1,Real Bed,$69.00 ,,,,$20.00 ,1,$0.00 ,113,86,9,9,9,9,8,9,moderate,2,2.28
1515611,https://www.airbnb.com/rooms/1515611,2.0171E+13,8092548,Habib,,f,1,1,Brooklyn,NY,11205,Loft,Entire home/apt,4,1,1,1,Real Bed,$239.00 ,,,$250.00 ,$95.00 ,2,$60.00 ,24,94,10,9,10,10,9,9,strict,1,0.49
2145209,https://www.airbnb.com/rooms/2145209,2.0171E+13,390844,Leigh,100%,f,1,1,New York,NY,10013,Apartment,Private room,2,1,1,1,Real Bed,$129.00 ,,"$2,000.00 ",,$75.00 ,1,$0.00 ,15,87,9,8,9,9,10,9,strict,1,0.36
787593,https://www.airbnb.com/rooms/787593,2.0171E+13,1982425,Nya,100%,f,2,2,New York,NY,10018,Apartment,Private room,2,1,1,1,Real Bed,$110.00 ,$900.00 ,"$2,590.00 ",,$50.00 ,1,$50.00 ,10,80,8,8,9,9,8,7,strict,2,0.19
15953573,https://www.airbnb.com/rooms/15953573,2.0171E+13,61554691,Justyna,86%,t,5,5,Maspeth,NY,11378,House,Private room,1,1.5,1,1,Real Bed,$33.00 ,,,$200.00 ,$40.00 ,1,$0.00 ,8,98,10,10,10,10,9,10,moderate,5,0.79
17733528,https://www.airbnb.com/rooms/17733528,2.0171E+13,50601717,Jacob,,f,1,1,Brooklyn,NY,11205,Apartment,Private room,1,1,1,1,Real Bed,$48.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
21103362,https://www.airbnb.com/rooms/21103362,2.0171E+13,28066471,Jordan,100%,f,1,1,New York,NY,10014,Apartment,Private room,2,1,1,1,Real Bed,$150.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
20408687,https://www.airbnb.com/rooms/20408687,2.0171E+13,27813512,Monique,0%,f,1,1,Brooklyn ,NY,11211,Apartment,Entire home/apt,6,1,2,3,Real Bed,$235.00 ,,,$500.00 ,$50.00 ,1,$0.00 ,0,,,,,,,,flexible,1,
456451,https://www.airbnb.com/rooms/456451,2.0171E+13,2269450,David,,f,1,1,Brooklyn,NY,11211,Apartment,Entire home/apt,2,1,1,1,Real Bed,$67.00 ,$500.00 ,,$500.00 ,$25.00 ,2,$15.00 ,8,83,9,7,9,10,9,8,moderate,1,0.12
